STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,NO,Norway,2023,,218.6,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,NO,Norway,2024,,213.1,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,PL,Poland,2015,,35.2,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,PL,Poland,2016,,33.8,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,PL,Poland,2017,,35.4,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,PL,Poland,2018,,36.8,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,PL,Poland,2019,,38.6,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,PL,Poland,2020,,39.3,,b,break in time series,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,PL,Poland,2021,,39.9,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,PL,Poland,2022,,41.3,,b,break in time series,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,PL,Poland,2023,,46.7,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,PL,Poland,2024,,54.9,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,PT,Portugal,2015,,53.2,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,PT,Portugal,2016,,53.3,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,PT,Portugal,2017,,53.1,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,PT,Portugal,2018,,53.4,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,PT,Portugal,2019,,53.6,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,PT,Portugal,2020,,53.3,,b,break in time series,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,PT,Portugal,2021,,52.7,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,PT,Portugal,2022,,52.7,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,PT,Portugal,2023,,52.7,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,PT,Portugal,2024,,53.2,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,RO,Romania,2015,,19.4,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,RO,Romania,2016,,21.9,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,RO,Romania,2017,,24.4,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,RO,Romania,2018,,27.9,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,RO,Romania,2019,,30.9,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,RO,Romania,2020,,31.4,,b,break in time series,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,RO,Romania,2021,,30.7,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,RO,Romania,2022,,31.9,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,RO,Romania,2023,,35.8,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,RO,Romania,2024,,40.1,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,RS,Serbia,2015,,16.5,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,RS,Serbia,2016,,15.9,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,RS,Serbia,2017,,16.6,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,RS,Serbia,2018,,18.3,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,RS,Serbia,2019,,19.4,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,RS,Serbia,2020,,20.1,,b,break in time series,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,RS,Serbia,2021,,21.0,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,RS,Serbia,2022,,22.7,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,RS,Serbia,2023,,24.0,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,RS,Serbia,2024,,25.8,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,SE,Sweden,2015,,206.1,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,SE,Sweden,2016,,208.7,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,SE,Sweden,2017,,203.1,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,SE,Sweden,2018,,191.7,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,SE,Sweden,2019,,182.3,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,SE,Sweden,2020,,179.2,,b,break in time series,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,SE,Sweden,2021,,182.4,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,SE,Sweden,2022,,174.0,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,SE,Sweden,2023,,164.7,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,SE,Sweden,2024,,162.6,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,SI,Slovenia,2015,,61.0,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,SI,Slovenia,2016,,62.7,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,SI,Slovenia,2017,,62.7,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,SI,Slovenia,2018,,64.1,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,SI,Slovenia,2019,,65.1,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,SI,Slovenia,2020,,67.2,,b,break in time series,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,SI,Slovenia,2021,,70.3,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,SI,Slovenia,2022,,68.4,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,SI,Slovenia,2023,,71.6,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,SI,Slovenia,2024,,75.4,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,SK,Slovakia,2015,,48.6,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,SK,Slovakia,2016,,49.1,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,SK,Slovakia,2017,,49.6,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,SK,Slovakia,2018,,50.0,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,SK,Slovakia,2019,,53.2,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,SK,Slovakia,2020,,53.5,,b,break in time series,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,SK,Slovakia,2021,,54.2,,b,break in time series,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,SK,Slovakia,2022,,55.7,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,SK,Slovakia,2023,,56.8,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,SK,Slovakia,2024,,58.7,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,TR,Türkiye,2015,,22.6,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,TR,Türkiye,2016,,23.6,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,TR,Türkiye,2017,,21.1,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,TR,Türkiye,2018,,18.1,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,TR,Türkiye,2019,,18.7,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,TR,Türkiye,2020,,16.1,,b,break in time series,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,TR,Türkiye,2021,,14.4,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,TR,Türkiye,2022,,15.3,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,TR,Türkiye,2023,,19.4,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,TR,Türkiye,2024,,23.8,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,UK,United Kingdom,2015,,136.7,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,PC_EU27_2020_HAB_MEUR_CP,"Percentage of EU27 (from 2020) total per capita (based on million euro, EU27 from 2020), current prices",P3_S13,Final consumption expenditure of general government,UK,United Kingdom,2016,,119.5,,,,,
